INFO | 333 | keypoint | Camera Started: mavi-el-resized.mp4
INFO | 352 | keypoint | Resolution H: 720, W: 1280. Writer Object Created with the Name: mavi-el-resized-output.mp4.
INFO | 353 | keypoint | Filtering Values Set. Hue Min: 93, Saturation Min: 44, Value Min: 38, Hue Max: 170, Saturation Max: 232, Value Max: 255
INFO | 1304 | eklem_tracker | isaret_uc Has Been Created. Coordinates: x: 458, y: 276
INFO | 1720 | eklem_tracker | isaret_DIP Has Been Created. Coordinates: x: 538, y: 271
INFO | 2128 | eklem_tracker | isaret_PIP Has Been Created. Coordinates: x: 600, y: 240
INFO | 2593 | eklem_tracker | isaret_MP Has Been Created. Coordinates: x: 722, y: 302
INFO | 3056 | eklem_tracker | CMC Has Been Created. Coordinates: x: 815, y: 425
INFO | 3496 | eklem_tracker | bas_PIP Has Been Created. Coordinates: x: 698, y: 440
INFO | 3977 | eklem_tracker | bas_DIP Has Been Created. Coordinates: x: 577, y: 445
INFO | 4504 | eklem_tracker | bas_uc Has Been Created. Coordinates: x: 477, y: 444
INFO | 4505 | keypoint | Starting Loop For video. 



INFO | 4507 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4510 | color_detetor | Filtering Done & Mask Created
INFO | 4510 | color_detetor | 9 Points Detected on the Image
INFO | 4872 | eklem_tracker | Results Matched for New Frame
INFO | 4872 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4872 | eklem_tracker | Getting Joints Dict
INFO | 4872 | angle_calculator | Getting Angle Dict
INFO | 4872 | keypoint | Angles & Lines Are on the Image
INFO | 7007 | keypoint | Frame Saved.





INFO | 7010 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7012 | color_detetor | Filtering Done & Mask Created
INFO | 7013 | color_detetor | 9 Points Detected on the Image
INFO | 7153 | eklem_tracker | Results Matched for New Frame
INFO | 7153 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 7153 | eklem_tracker | Getting Joints Dict
INFO | 7155 | angle_calculator | Getting Angle Dict
INFO | 7155 | keypoint | Angles & Lines Are on the Image
INFO | 7614 | keypoint | Frame Saved.





INFO | 7617 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7619 | color_detetor | Filtering Done & Mask Created
INFO | 7620 | color_detetor | 9 Points Detected on the Image
INFO | 7620 | eklem_tracker | Results Matched for New Frame
INFO | 7620 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 7620 | eklem_tracker | Getting Joints Dict
INFO | 7621 | angle_calculator | Getting Angle Dict
INFO | 7621 | keypoint | Angles & Lines Are on the Image
INFO | 7958 | keypoint | Frame Saved.





INFO | 7960 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7962 | color_detetor | Filtering Done & Mask Created
INFO | 7963 | color_detetor | 9 Points Detected on the Image
INFO | 7963 | eklem_tracker | Results Matched for New Frame
INFO | 7963 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 7963 | eklem_tracker | Getting Joints Dict
INFO | 7964 | angle_calculator | Getting Angle Dict
INFO | 7964 | keypoint | Angles & Lines Are on the Image
INFO | 8465 | keypoint | Frame Saved.





INFO | 8468 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 8469 | color_detetor | Filtering Done & Mask Created
INFO | 8470 | color_detetor | 9 Points Detected on the Image
INFO | 8470 | eklem_tracker | Results Matched for New Frame
INFO | 8470 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 8470 | eklem_tracker | Getting Joints Dict
INFO | 8471 | angle_calculator | Getting Angle Dict
INFO | 8471 | keypoint | Angles & Lines Are on the Image
INFO | 8497 | keypoint | Frame Saved.





INFO | 8501 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 8503 | color_detetor | Filtering Done & Mask Created
INFO | 8504 | color_detetor | 9 Points Detected on the Image
INFO | 8504 | eklem_tracker | Results Matched for New Frame
INFO | 8504 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 8504 | eklem_tracker | Getting Joints Dict
INFO | 8506 | angle_calculator | Getting Angle Dict
INFO | 8506 | keypoint | Angles & Lines Are on the Image
INFO | 8528 | keypoint | Frame Saved.





INFO | 8532 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 8534 | color_detetor | Filtering Done & Mask Created
INFO | 8535 | color_detetor | 9 Points Detected on the Image
INFO | 8536 | eklem_tracker | Results Matched for New Frame
INFO | 8536 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 8536 | eklem_tracker | Getting Joints Dict
INFO | 8537 | angle_calculator | Getting Angle Dict
INFO | 8537 | keypoint | Angles & Lines Are on the Image
INFO | 8558 | keypoint | Frame Saved.





INFO | 8560 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 8562 | color_detetor | Filtering Done & Mask Created
INFO | 8563 | color_detetor | 9 Points Detected on the Image
INFO | 8563 | eklem_tracker | Results Matched for New Frame
INFO | 8563 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 8563 | eklem_tracker | Getting Joints Dict
INFO | 8564 | angle_calculator | Getting Angle Dict
INFO | 8564 | keypoint | Angles & Lines Are on the Image
INFO | 8590 | keypoint | Frame Saved.





INFO | 8592 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 8594 | color_detetor | Filtering Done & Mask Created
INFO | 8595 | color_detetor | 10 Points Detected on the Image
INFO | 8595 | eklem_tracker | Results Matched for New Frame
INFO | 8595 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 8595 | eklem_tracker | Getting Joints Dict
INFO | 8596 | angle_calculator | Getting Angle Dict
INFO | 8596 | keypoint | Angles & Lines Are on the Image
INFO | 8636 | keypoint | Frame Saved.





INFO | 8639 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 8641 | color_detetor | Filtering Done & Mask Created
INFO | 8642 | color_detetor | 10 Points Detected on the Image
INFO | 8642 | eklem_tracker | Results Matched for New Frame
INFO | 8642 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 8642 | eklem_tracker | Getting Joints Dict
INFO | 8643 | angle_calculator | Getting Angle Dict
INFO | 8643 | keypoint | Angles & Lines Are on the Image
INFO | 8666 | keypoint | Frame Saved.





INFO | 8669 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 8672 | color_detetor | Filtering Done & Mask Created
INFO | 8673 | color_detetor | 9 Points Detected on the Image
INFO | 8673 | eklem_tracker | Results Matched for New Frame
INFO | 8673 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 8673 | eklem_tracker | Getting Joints Dict
INFO | 8674 | angle_calculator | Getting Angle Dict
INFO | 8674 | keypoint | Angles & Lines Are on the Image
INFO | 8698 | keypoint | Frame Saved.





INFO | 8701 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 8704 | color_detetor | Filtering Done & Mask Created
INFO | 8704 | color_detetor | 9 Points Detected on the Image
INFO | 8705 | eklem_tracker | Results Matched for New Frame
INFO | 8705 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 8705 | eklem_tracker | Getting Joints Dict
INFO | 8706 | angle_calculator | Getting Angle Dict
INFO | 8706 | keypoint | Angles & Lines Are on the Image
INFO | 8730 | keypoint | Frame Saved.





INFO | 8733 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 8734 | color_detetor | Filtering Done & Mask Created
INFO | 8735 | color_detetor | 9 Points Detected on the Image
INFO | 8735 | eklem_tracker | Results Matched for New Frame
INFO | 8736 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 8736 | eklem_tracker | Getting Joints Dict
