INFO | 323 | keypoint | Camera Started: mavi-el-resized.mp4
INFO | 339 | keypoint | Resolution H: 720, W: 1280. Writer Object Created with the Name: mavi-el-resized-output.mp4.
INFO | 339 | keypoint | Filtering Values Set. Hue Min: 93, Saturation Min: 44, Value Min: 38, Hue Max: 170, Saturation Max: 232, Value Max: 255
INFO | 1202 | eklem_tracker | isaret_uc Has Been Created. Coordinates: x: 464, y: 278
INFO | 1506 | eklem_tracker | isaret_DIP Has Been Created. Coordinates: x: 527, y: 262
INFO | 1787 | eklem_tracker | isaret_PIP Has Been Created. Coordinates: x: 578, y: 241
INFO | 2282 | eklem_tracker | isaret_MP Has Been Created. Coordinates: x: 680, y: 289
INFO | 2618 | eklem_tracker | CMC Has Been Created. Coordinates: x: 805, y: 427
INFO | 3018 | eklem_tracker | bas_PIP Has Been Created. Coordinates: x: 721, y: 441
INFO | 3339 | eklem_tracker | bas_DIP Has Been Created. Coordinates: x: 568, y: 455
INFO | 3722 | eklem_tracker | bas_uc Has Been Created. Coordinates: x: 479, y: 444
INFO | 3723 | keypoint | Starting Loop For video. 



INFO | 3725 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3727 | color_detetor | Filtering Done & Mask Created
INFO | 3728 | color_detetor | 9 Points Detected on the Image
INFO | 4071 | eklem_tracker | Results Matched for New Frame
INFO | 4071 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4071 | eklem_tracker | Getting Joints Dict
INFO | 4071 | angle_calculator | Getting Angle Dict
INFO | 4071 | keypoint | Angles & Lines Are on the Image
INFO | 4080 | keypoint | Frame Saved.





INFO | 4082 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4084 | color_detetor | Filtering Done & Mask Created
INFO | 4084 | color_detetor | 9 Points Detected on the Image
INFO | 4221 | eklem_tracker | Results Matched for New Frame
INFO | 4221 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4221 | eklem_tracker | Getting Joints Dict
INFO | 4221 | angle_calculator | Getting Angle Dict
INFO | 4221 | keypoint | Angles & Lines Are on the Image
INFO | 4229 | keypoint | Frame Saved.





INFO | 4232 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4233 | color_detetor | Filtering Done & Mask Created
INFO | 4234 | color_detetor | 9 Points Detected on the Image
INFO | 4234 | eklem_tracker | Results Matched for New Frame
INFO | 4234 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4234 | eklem_tracker | Getting Joints Dict
INFO | 4234 | angle_calculator | Getting Angle Dict
INFO | 4234 | keypoint | Angles & Lines Are on the Image
INFO | 4241 | keypoint | Frame Saved.





INFO | 4243 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4245 | color_detetor | Filtering Done & Mask Created
INFO | 4246 | color_detetor | 9 Points Detected on the Image
INFO | 4246 | eklem_tracker | Results Matched for New Frame
INFO | 4246 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4246 | eklem_tracker | Getting Joints Dict
INFO | 4247 | angle_calculator | Getting Angle Dict
INFO | 4247 | keypoint | Angles & Lines Are on the Image
INFO | 4253 | keypoint | Frame Saved.





INFO | 4255 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4257 | color_detetor | Filtering Done & Mask Created
INFO | 4258 | color_detetor | 9 Points Detected on the Image
INFO | 4258 | eklem_tracker | Results Matched for New Frame
INFO | 4258 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4258 | eklem_tracker | Getting Joints Dict
INFO | 4258 | angle_calculator | Getting Angle Dict
INFO | 4258 | keypoint | Angles & Lines Are on the Image
INFO | 4268 | keypoint | Frame Saved.





INFO | 4270 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4271 | color_detetor | Filtering Done & Mask Created
INFO | 4272 | color_detetor | 9 Points Detected on the Image
INFO | 4272 | eklem_tracker | Results Matched for New Frame
INFO | 4272 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4272 | eklem_tracker | Getting Joints Dict
INFO | 4273 | angle_calculator | Getting Angle Dict
INFO | 4273 | keypoint | Angles & Lines Are on the Image
INFO | 4279 | keypoint | Frame Saved.





INFO | 4282 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4283 | color_detetor | Filtering Done & Mask Created
INFO | 4284 | color_detetor | 9 Points Detected on the Image
INFO | 4284 | eklem_tracker | Results Matched for New Frame
INFO | 4284 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4284 | eklem_tracker | Getting Joints Dict
INFO | 4284 | angle_calculator | Getting Angle Dict
INFO | 4284 | keypoint | Angles & Lines Are on the Image
INFO | 4291 | keypoint | Frame Saved.





INFO | 4293 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4295 | color_detetor | Filtering Done & Mask Created
INFO | 4296 | color_detetor | 9 Points Detected on the Image
INFO | 4296 | eklem_tracker | Results Matched for New Frame
INFO | 4296 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4296 | eklem_tracker | Getting Joints Dict
INFO | 4296 | angle_calculator | Getting Angle Dict
INFO | 4296 | keypoint | Angles & Lines Are on the Image
INFO | 4303 | keypoint | Frame Saved.





INFO | 4306 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4307 | color_detetor | Filtering Done & Mask Created
INFO | 4308 | color_detetor | 10 Points Detected on the Image
INFO | 4308 | eklem_tracker | Results Matched for New Frame
INFO | 4308 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4308 | eklem_tracker | Getting Joints Dict
INFO | 4308 | angle_calculator | Getting Angle Dict
INFO | 4309 | keypoint | Angles & Lines Are on the Image
INFO | 4326 | keypoint | Frame Saved.





INFO | 4328 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4330 | color_detetor | Filtering Done & Mask Created
