INFO | 336 | keypoint | Camera Started: mavi-el-resized.mp4
INFO | 354 | keypoint | Resolution H: 720, W: 1280. Writer Object Created with the Name: mavi-el-resized-output.mp4.
INFO | 354 | keypoint | Filtering Values Set. Hue Min: 93, Saturation Min: 44, Value Min: 38, Hue Max: 170, Saturation Max: 232, Value Max: 255
INFO | 1344 | eklem_tracker | isaret_uc Has Been Created. Coordinates: x: 469, y: 277
INFO | 1768 | eklem_tracker | isaret_DIP Has Been Created. Coordinates: x: 532, y: 265
INFO | 2103 | eklem_tracker | isaret_PIP Has Been Created. Coordinates: x: 592, y: 244
INFO | 2552 | eklem_tracker | isaret_MP Has Been Created. Coordinates: x: 710, y: 309
INFO | 2976 | eklem_tracker | CMC Has Been Created. Coordinates: x: 813, y: 432
INFO | 3336 | eklem_tracker | bas_PIP Has Been Created. Coordinates: x: 701, y: 446
INFO | 3759 | eklem_tracker | bas_DIP Has Been Created. Coordinates: x: 578, y: 448
INFO | 4143 | eklem_tracker | bas_uc Has Been Created. Coordinates: x: 477, y: 441
INFO | 4144 | keypoint | Starting Loop For video. 



INFO | 4146 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4148 | color_detetor | Filtering Done & Mask Created
INFO | 4149 | color_detetor | 9 Points Detected on the Image
INFO | 4510 | eklem_tracker | Results Matched for New Frame
INFO | 4510 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4510 | eklem_tracker | Getting Joints Dict
INFO | 4510 | angle_calculator | Getting Angle Dict
INFO | 4510 | keypoint | Angles & Lines Are on the Image
INFO | 4653 | keypoint | Frame Saved.





INFO | 4656 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4658 | color_detetor | Filtering Done & Mask Created
INFO | 4659 | color_detetor | 9 Points Detected on the Image
INFO | 4800 | eklem_tracker | Results Matched for New Frame
INFO | 4800 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4800 | eklem_tracker | Getting Joints Dict
INFO | 4800 | angle_calculator | Getting Angle Dict
INFO | 4800 | keypoint | Angles & Lines Are on the Image
INFO | 5157 | keypoint | Frame Saved.





INFO | 5159 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5161 | color_detetor | Filtering Done & Mask Created
INFO | 5162 | color_detetor | 9 Points Detected on the Image
INFO | 5162 | eklem_tracker | Results Matched for New Frame
INFO | 5162 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5162 | eklem_tracker | Getting Joints Dict
INFO | 5162 | angle_calculator | Getting Angle Dict
INFO | 5162 | keypoint | Angles & Lines Are on the Image
INFO | 5188 | keypoint | Frame Saved.





INFO | 5191 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5193 | color_detetor | Filtering Done & Mask Created
INFO | 5193 | color_detetor | 9 Points Detected on the Image
INFO | 5193 | eklem_tracker | Results Matched for New Frame
INFO | 5194 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5194 | eklem_tracker | Getting Joints Dict
INFO | 5194 | angle_calculator | Getting Angle Dict
INFO | 5194 | keypoint | Angles & Lines Are on the Image
INFO | 5220 | keypoint | Frame Saved.





INFO | 5223 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5224 | color_detetor | Filtering Done & Mask Created
INFO | 5225 | color_detetor | 9 Points Detected on the Image
INFO | 5225 | eklem_tracker | Results Matched for New Frame
INFO | 5225 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5225 | eklem_tracker | Getting Joints Dict
INFO | 5225 | angle_calculator | Getting Angle Dict
INFO | 5225 | keypoint | Angles & Lines Are on the Image
INFO | 5265 | keypoint | Frame Saved.





INFO | 5267 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5269 | color_detetor | Filtering Done & Mask Created
INFO | 5270 | color_detetor | 9 Points Detected on the Image
INFO | 5270 | eklem_tracker | Results Matched for New Frame
INFO | 5270 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5270 | eklem_tracker | Getting Joints Dict
INFO | 5270 | angle_calculator | Getting Angle Dict
INFO | 5270 | keypoint | Angles & Lines Are on the Image
INFO | 5296 | keypoint | Frame Saved.





INFO | 5298 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5301 | color_detetor | Filtering Done & Mask Created
INFO | 5303 | color_detetor | 9 Points Detected on the Image
INFO | 5303 | eklem_tracker | Results Matched for New Frame
INFO | 5303 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5303 | eklem_tracker | Getting Joints Dict
INFO | 5303 | angle_calculator | Getting Angle Dict
INFO | 5303 | keypoint | Angles & Lines Are on the Image
INFO | 5328 | keypoint | Frame Saved.





INFO | 5330 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5332 | color_detetor | Filtering Done & Mask Created
INFO | 5333 | color_detetor | 9 Points Detected on the Image
INFO | 5333 | eklem_tracker | Results Matched for New Frame
INFO | 5333 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5333 | eklem_tracker | Getting Joints Dict
INFO | 5333 | angle_calculator | Getting Angle Dict
INFO | 5333 | keypoint | Angles & Lines Are on the Image
INFO | 5359 | keypoint | Frame Saved.





INFO | 5362 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5363 | color_detetor | Filtering Done & Mask Created
INFO | 5364 | color_detetor | 10 Points Detected on the Image
INFO | 5364 | eklem_tracker | Results Matched for New Frame
INFO | 5364 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5364 | eklem_tracker | Getting Joints Dict
INFO | 5364 | angle_calculator | Getting Angle Dict
INFO | 5364 | keypoint | Angles & Lines Are on the Image
INFO | 5390 | keypoint | Frame Saved.





INFO | 5392 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5394 | color_detetor | Filtering Done & Mask Created
INFO | 5395 | color_detetor | 10 Points Detected on the Image
INFO | 5395 | eklem_tracker | Results Matched for New Frame
INFO | 5395 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5395 | eklem_tracker | Getting Joints Dict
INFO | 5395 | angle_calculator | Getting Angle Dict
INFO | 5395 | keypoint | Angles & Lines Are on the Image
INFO | 5421 | keypoint | Frame Saved.





INFO | 5423 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5425 | color_detetor | Filtering Done & Mask Created
INFO | 5426 | color_detetor | 9 Points Detected on the Image
INFO | 5426 | eklem_tracker | Results Matched for New Frame
INFO | 5426 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5426 | eklem_tracker | Getting Joints Dict
INFO | 5426 | angle_calculator | Getting Angle Dict
INFO | 5426 | keypoint | Angles & Lines Are on the Image
INFO | 5453 | keypoint | Frame Saved.





INFO | 5455 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5457 | color_detetor | Filtering Done & Mask Created
INFO | 5458 | color_detetor | 9 Points Detected on the Image
INFO | 5458 | eklem_tracker | Results Matched for New Frame
INFO | 5458 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5458 | eklem_tracker | Getting Joints Dict
INFO | 5458 | angle_calculator | Getting Angle Dict
INFO | 5458 | keypoint | Angles & Lines Are on the Image
INFO | 5485 | keypoint | Frame Saved.





INFO | 5487 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5489 | color_detetor | Filtering Done & Mask Created
INFO | 5490 | color_detetor | 9 Points Detected on the Image
INFO | 5490 | eklem_tracker | Results Matched for New Frame
INFO | 5490 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5490 | eklem_tracker | Getting Joints Dict
INFO | 5490 | angle_calculator | Getting Angle Dict
INFO | 5490 | keypoint | Angles & Lines Are on the Image
INFO | 5517 | keypoint | Frame Saved.





INFO | 5520 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5522 | color_detetor | Filtering Done & Mask Created
INFO | 5522 | color_detetor | 8 Points Detected on the Image
INFO | 5522 | eklem_tracker | Results Matched for New Frame
INFO | 5523 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5523 | eklem_tracker | Getting Joints Dict
INFO | 5523 | angle_calculator | Getting Angle Dict
INFO | 5523 | keypoint | Angles & Lines Are on the Image
INFO | 5549 | keypoint | Frame Saved.





INFO | 5552 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5554 | color_detetor | Filtering Done & Mask Created
INFO | 5555 | color_detetor | 8 Points Detected on the Image
INFO | 5555 | eklem_tracker | Results Matched for New Frame
INFO | 5555 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5555 | eklem_tracker | Getting Joints Dict
INFO | 5555 | angle_calculator | Getting Angle Dict
INFO | 5555 | keypoint | Angles & Lines Are on the Image
INFO | 5596 | keypoint | Frame Saved.





INFO | 5598 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5600 | color_detetor | Filtering Done & Mask Created
INFO | 5601 | color_detetor | 8 Points Detected on the Image
INFO | 5601 | eklem_tracker | Results Matched for New Frame
INFO | 5601 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5601 | eklem_tracker | Getting Joints Dict
INFO | 5601 | angle_calculator | Getting Angle Dict
INFO | 5601 | keypoint | Angles & Lines Are on the Image
INFO | 5627 | keypoint | Frame Saved.





INFO | 5630 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5633 | color_detetor | Filtering Done & Mask Created
INFO | 5634 | color_detetor | 8 Points Detected on the Image
INFO | 5634 | eklem_tracker | Results Matched for New Frame
INFO | 5634 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5634 | eklem_tracker | Getting Joints Dict
INFO | 5634 | angle_calculator | Getting Angle Dict
INFO | 5634 | keypoint | Angles & Lines Are on the Image
INFO | 5659 | keypoint | Frame Saved.





INFO | 5661 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5663 | color_detetor | Filtering Done & Mask Created
INFO | 5664 | color_detetor | 8 Points Detected on the Image
INFO | 5664 | eklem_tracker | Results Matched for New Frame
INFO | 5664 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5664 | eklem_tracker | Getting Joints Dict
INFO | 5664 | angle_calculator | Getting Angle Dict
INFO | 5664 | keypoint | Angles & Lines Are on the Image
INFO | 5691 | keypoint | Frame Saved.





INFO | 5694 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5696 | color_detetor | Filtering Done & Mask Created
INFO | 5696 | color_detetor | 8 Points Detected on the Image
INFO | 5697 | eklem_tracker | Results Matched for New Frame
INFO | 5697 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5697 | eklem_tracker | Getting Joints Dict
INFO | 5697 | angle_calculator | Getting Angle Dict
INFO | 5697 | keypoint | Angles & Lines Are on the Image
INFO | 5723 | keypoint | Frame Saved.





INFO | 5725 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5727 | color_detetor | Filtering Done & Mask Created
INFO | 5728 | color_detetor | 8 Points Detected on the Image
INFO | 5728 | eklem_tracker | Results Matched for New Frame
INFO | 5728 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5728 | eklem_tracker | Getting Joints Dict
INFO | 5728 | angle_calculator | Getting Angle Dict
INFO | 5728 | keypoint | Angles & Lines Are on the Image
INFO | 5754 | keypoint | Frame Saved.





INFO | 5756 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5758 | color_detetor | Filtering Done & Mask Created
INFO | 5759 | color_detetor | 8 Points Detected on the Image
INFO | 5759 | eklem_tracker | Results Matched for New Frame
INFO | 5759 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5759 | eklem_tracker | Getting Joints Dict
INFO | 5759 | angle_calculator | Getting Angle Dict
INFO | 5759 | keypoint | Angles & Lines Are on the Image
INFO | 5786 | keypoint | Frame Saved.





INFO | 5789 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5790 | color_detetor | Filtering Done & Mask Created
INFO | 5791 | color_detetor | 8 Points Detected on the Image
INFO | 5791 | eklem_tracker | Results Matched for New Frame
INFO | 5791 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5791 | eklem_tracker | Getting Joints Dict
INFO | 5791 | angle_calculator | Getting Angle Dict
INFO | 5791 | keypoint | Angles & Lines Are on the Image
INFO | 5818 | keypoint | Frame Saved.





INFO | 5820 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5822 | color_detetor | Filtering Done & Mask Created
INFO | 5823 | color_detetor | 8 Points Detected on the Image
INFO | 5823 | eklem_tracker | Results Matched for New Frame
INFO | 5823 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5823 | eklem_tracker | Getting Joints Dict
INFO | 5823 | angle_calculator | Getting Angle Dict
INFO | 5824 | keypoint | Angles & Lines Are on the Image
INFO | 5850 | keypoint | Frame Saved.





INFO | 5852 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5854 | color_detetor | Filtering Done & Mask Created
INFO | 5855 | color_detetor | 8 Points Detected on the Image
INFO | 5855 | eklem_tracker | Results Matched for New Frame
INFO | 5855 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5855 | eklem_tracker | Getting Joints Dict
INFO | 5855 | angle_calculator | Getting Angle Dict
INFO | 5855 | keypoint | Angles & Lines Are on the Image
INFO | 5882 | keypoint | Frame Saved.





INFO | 5885 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5886 | color_detetor | Filtering Done & Mask Created
INFO | 5887 | color_detetor | 8 Points Detected on the Image
INFO | 5887 | eklem_tracker | Results Matched for New Frame
INFO | 5887 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5887 | eklem_tracker | Getting Joints Dict
INFO | 5887 | angle_calculator | Getting Angle Dict
INFO | 5887 | keypoint | Angles & Lines Are on the Image
INFO | 5915 | keypoint | Frame Saved.





INFO | 5917 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5919 | color_detetor | Filtering Done & Mask Created
INFO | 5919 | color_detetor | 8 Points Detected on the Image
INFO | 5919 | eklem_tracker | Results Matched for New Frame
INFO | 5920 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5920 | eklem_tracker | Getting Joints Dict
INFO | 5920 | angle_calculator | Getting Angle Dict
INFO | 5920 | keypoint | Angles & Lines Are on the Image
INFO | 5946 | keypoint | Frame Saved.





INFO | 5948 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5950 | color_detetor | Filtering Done & Mask Created
INFO | 5951 | color_detetor | 8 Points Detected on the Image
INFO | 5951 | eklem_tracker | Results Matched for New Frame
INFO | 5951 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5951 | eklem_tracker | Getting Joints Dict
INFO | 5951 | angle_calculator | Getting Angle Dict
INFO | 5951 | keypoint | Angles & Lines Are on the Image
INFO | 5978 | keypoint | Frame Saved.





INFO | 5981 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5982 | color_detetor | Filtering Done & Mask Created
INFO | 5983 | color_detetor | 8 Points Detected on the Image
INFO | 5983 | eklem_tracker | Results Matched for New Frame
INFO | 5983 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5983 | eklem_tracker | Getting Joints Dict
INFO | 5984 | angle_calculator | Getting Angle Dict
INFO | 5984 | keypoint | Angles & Lines Are on the Image
INFO | 6025 | keypoint | Frame Saved.





INFO | 6027 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6029 | color_detetor | Filtering Done & Mask Created
INFO | 6030 | color_detetor | 8 Points Detected on the Image
INFO | 6030 | eklem_tracker | Results Matched for New Frame
INFO | 6030 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6030 | eklem_tracker | Getting Joints Dict
INFO | 6030 | angle_calculator | Getting Angle Dict
INFO | 6030 | keypoint | Angles & Lines Are on the Image
INFO | 6055 | keypoint | Frame Saved.





INFO | 6058 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6059 | color_detetor | Filtering Done & Mask Created
INFO | 6060 | color_detetor | 8 Points Detected on the Image
INFO | 6060 | eklem_tracker | Results Matched for New Frame
INFO | 6061 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6061 | eklem_tracker | Getting Joints Dict
INFO | 6061 | angle_calculator | Getting Angle Dict
INFO | 6061 | keypoint | Angles & Lines Are on the Image
INFO | 6088 | keypoint | Frame Saved.





INFO | 6090 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6092 | color_detetor | Filtering Done & Mask Created
INFO | 6092 | color_detetor | 8 Points Detected on the Image
INFO | 6092 | eklem_tracker | Results Matched for New Frame
INFO | 6092 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6093 | eklem_tracker | Getting Joints Dict
INFO | 6093 | angle_calculator | Getting Angle Dict
INFO | 6093 | keypoint | Angles & Lines Are on the Image
INFO | 6119 | keypoint | Frame Saved.





INFO | 6122 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6124 | color_detetor | Filtering Done & Mask Created
INFO | 6124 | color_detetor | 8 Points Detected on the Image
INFO | 6124 | eklem_tracker | Results Matched for New Frame
INFO | 6125 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6125 | eklem_tracker | Getting Joints Dict
INFO | 6125 | angle_calculator | Getting Angle Dict
INFO | 6125 | keypoint | Angles & Lines Are on the Image
INFO | 6151 | keypoint | Frame Saved.





INFO | 6153 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6155 | color_detetor | Filtering Done & Mask Created
INFO | 6156 | color_detetor | 8 Points Detected on the Image
INFO | 6156 | eklem_tracker | Results Matched for New Frame
INFO | 6156 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6156 | eklem_tracker | Getting Joints Dict
INFO | 6156 | angle_calculator | Getting Angle Dict
INFO | 6156 | keypoint | Angles & Lines Are on the Image
INFO | 6181 | keypoint | Frame Saved.





INFO | 6184 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6185 | color_detetor | Filtering Done & Mask Created
INFO | 6186 | color_detetor | 8 Points Detected on the Image
INFO | 6186 | eklem_tracker | Results Matched for New Frame
INFO | 6186 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6186 | eklem_tracker | Getting Joints Dict
INFO | 6186 | angle_calculator | Getting Angle Dict
INFO | 6186 | keypoint | Angles & Lines Are on the Image
INFO | 6213 | keypoint | Frame Saved.





INFO | 6215 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6217 | color_detetor | Filtering Done & Mask Created
INFO | 6218 | color_detetor | 8 Points Detected on the Image
INFO | 6218 | eklem_tracker | Results Matched for New Frame
INFO | 6218 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6218 | eklem_tracker | Getting Joints Dict
INFO | 6218 | angle_calculator | Getting Angle Dict
INFO | 6218 | keypoint | Angles & Lines Are on the Image
INFO | 6245 | keypoint | Frame Saved.





INFO | 6247 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6249 | color_detetor | Filtering Done & Mask Created
