INFO | 313 | keypoint | Camera Started: mavi-el-resized.mp4
INFO | 332 | keypoint | Resolution H: 720, W: 1280. Writer Object Created with the Name: mavi-el-resized-output.mp4.
INFO | 333 | keypoint | Filtering Values Set. Hue Min: 93, Saturation Min: 44, Value Min: 38, Hue Max: 170, Saturation Max: 232, Value Max: 255
INFO | 1170 | eklem_tracker | isaret_uc Has Been Created. Coordinates: x: 464, y: 282
INFO | 1514 | eklem_tracker | isaret_DIP Has Been Created. Coordinates: x: 542, y: 274
INFO | 1954 | eklem_tracker | isaret_PIP Has Been Created. Coordinates: x: 587, y: 250
INFO | 2377 | eklem_tracker | isaret_MP Has Been Created. Coordinates: x: 722, y: 313
INFO | 2841 | eklem_tracker | CMC Has Been Created. Coordinates: x: 802, y: 425
INFO | 3186 | eklem_tracker | bas_PIP Has Been Created. Coordinates: x: 688, y: 450
INFO | 3546 | eklem_tracker | bas_DIP Has Been Created. Coordinates: x: 571, y: 449
INFO | 3970 | eklem_tracker | bas_uc Has Been Created. Coordinates: x: 483, y: 441
INFO | 3971 | keypoint | Starting Loop For video. 



INFO | 3973 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3975 | color_detetor | Filtering Done & Mask Created
INFO | 3976 | color_detetor | 9 Points Detected on the Image
INFO | 4321 | eklem_tracker | Results Matched for New Frame
INFO | 4321 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4321 | eklem_tracker | Getting Joints Dict
INFO | 4321 | angle_calculator | Getting Angle Dict
INFO | 4321 | keypoint | Angles & Lines Are on the Image
INFO | 4331 | keypoint | Frame Saved.





INFO | 4333 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4335 | color_detetor | Filtering Done & Mask Created
INFO | 4336 | color_detetor | 9 Points Detected on the Image
INFO | 4473 | eklem_tracker | Results Matched for New Frame
INFO | 4473 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4473 | eklem_tracker | Getting Joints Dict
INFO | 4473 | angle_calculator | Getting Angle Dict
INFO | 4473 | keypoint | Angles & Lines Are on the Image
INFO | 4482 | keypoint | Frame Saved.





INFO | 4485 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4487 | color_detetor | Filtering Done & Mask Created
INFO | 4488 | color_detetor | 9 Points Detected on the Image
INFO | 4488 | eklem_tracker | Results Matched for New Frame
INFO | 4488 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4488 | eklem_tracker | Getting Joints Dict
INFO | 4488 | angle_calculator | Getting Angle Dict
INFO | 4488 | keypoint | Angles & Lines Are on the Image
INFO | 4512 | keypoint | Frame Saved.





INFO | 4514 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4516 | color_detetor | Filtering Done & Mask Created
INFO | 4517 | color_detetor | 9 Points Detected on the Image
INFO | 4517 | eklem_tracker | Results Matched for New Frame
INFO | 4517 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4517 | eklem_tracker | Getting Joints Dict
INFO | 4517 | angle_calculator | Getting Angle Dict
INFO | 4517 | keypoint | Angles & Lines Are on the Image
INFO | 4525 | keypoint | Frame Saved.





INFO | 4528 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4529 | color_detetor | Filtering Done & Mask Created
INFO | 4530 | color_detetor | 9 Points Detected on the Image
INFO | 4530 | eklem_tracker | Results Matched for New Frame
INFO | 4530 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4530 | eklem_tracker | Getting Joints Dict
INFO | 4530 | angle_calculator | Getting Angle Dict
INFO | 4530 | keypoint | Angles & Lines Are on the Image
INFO | 4543 | keypoint | Frame Saved.





INFO | 4546 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4548 | color_detetor | Filtering Done & Mask Created
INFO | 4549 | color_detetor | 9 Points Detected on the Image
INFO | 4549 | eklem_tracker | Results Matched for New Frame
INFO | 4549 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4549 | eklem_tracker | Getting Joints Dict
INFO | 4549 | angle_calculator | Getting Angle Dict
INFO | 4549 | keypoint | Angles & Lines Are on the Image
INFO | 4560 | keypoint | Frame Saved.
