INFO | 446 | keypoint | Camera Started: yesil-el.mp4
INFO | 6549 | eklem_tracker | Getting Joints Dict
INFO | 6549 | angle_calculator | Getting Angle Dict
INFO | 6560 | keypoint | Frame Saved.





INFO | 6564 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6565 | color_detetor | Filtering Done & Mask Created
INFO | 6566 | color_detetor | 8 Points Detected on the Image
INFO | 6566 | eklem_tracker | Results Matched for New Frame
INFO | 6566 | eklem_tracker | Getting Joints Dict
INFO | 6566 | angle_calculator | Getting Angle Dict
INFO | 6575 | keypoint | Frame Saved.





INFO | 6579 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6581 | color_detetor | Filtering Done & Mask Created
INFO | 6582 | color_detetor | 8 Points Detected on the Image
INFO | 6582 | eklem_tracker | Results Matched for New Frame
INFO | 6582 | eklem_tracker | Getting Joints Dict
INFO | 6582 | angle_calculator | Getting Angle Dict
INFO | 6592 | keypoint | Frame Saved.





INFO | 6596 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6597 | color_detetor | Filtering Done & Mask Created
INFO | 6598 | color_detetor | 8 Points Detected on the Image
INFO | 6598 | eklem_tracker | Results Matched for New Frame
INFO | 6598 | eklem_tracker | Getting Joints Dict
INFO | 6598 | angle_calculator | Getting Angle Dict
INFO | 6605 | keypoint | Frame Saved.





INFO | 6609 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6611 | color_detetor | Filtering Done & Mask Created
INFO | 6612 | color_detetor | 8 Points Detected on the Image
INFO | 6612 | eklem_tracker | Results Matched for New Frame
INFO | 6612 | eklem_tracker | Getting Joints Dict
INFO | 6612 | angle_calculator | Getting Angle Dict
INFO | 6621 | keypoint | Frame Saved.





INFO | 6625 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6626 | color_detetor | Filtering Done & Mask Created
INFO | 6627 | color_detetor | 8 Points Detected on the Image
INFO | 6627 | eklem_tracker | Results Matched for New Frame
INFO | 6627 | eklem_tracker | Getting Joints Dict
INFO | 6627 | angle_calculator | Getting Angle Dict
INFO | 6636 | keypoint | Frame Saved.





INFO | 6640 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6642 | color_detetor | Filtering Done & Mask Created
INFO | 6643 | color_detetor | 8 Points Detected on the Image
INFO | 6643 | eklem_tracker | Results Matched for New Frame
INFO | 6643 | eklem_tracker | Getting Joints Dict
INFO | 6643 | angle_calculator | Getting Angle Dict
INFO | 6653 | keypoint | Frame Saved.





INFO | 6657 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6658 | color_detetor | Filtering Done & Mask Created
INFO | 6659 | color_detetor | 8 Points Detected on the Image
INFO | 6659 | eklem_tracker | Results Matched for New Frame
INFO | 6659 | eklem_tracker | Getting Joints Dict
INFO | 6659 | angle_calculator | Getting Angle Dict
INFO | 6667 | keypoint | Frame Saved.





INFO | 6671 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6673 | color_detetor | Filtering Done & Mask Created
INFO | 6674 | color_detetor | 8 Points Detected on the Image
INFO | 6674 | eklem_tracker | Results Matched for New Frame
INFO | 6674 | eklem_tracker | Getting Joints Dict
INFO | 6674 | angle_calculator | Getting Angle Dict
INFO | 6682 | keypoint | Frame Saved.





INFO | 6687 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6688 | color_detetor | Filtering Done & Mask Created
INFO | 6689 | color_detetor | 8 Points Detected on the Image
INFO | 6689 | eklem_tracker | Results Matched for New Frame
INFO | 6689 | eklem_tracker | Getting Joints Dict
INFO | 6689 | angle_calculator | Getting Angle Dict
INFO | 6697 | keypoint | Frame Saved.





INFO | 6701 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6703 | color_detetor | Filtering Done & Mask Created
INFO | 6703 | color_detetor | 8 Points Detected on the Image
INFO | 6704 | eklem_tracker | Results Matched for New Frame
INFO | 6704 | eklem_tracker | Getting Joints Dict
INFO | 6704 | angle_calculator | Getting Angle Dict
INFO | 6715 | keypoint | Frame Saved.





INFO | 6718 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6721 | color_detetor | Filtering Done & Mask Created
INFO | 6721 | color_detetor | 8 Points Detected on the Image
INFO | 6721 | eklem_tracker | Results Matched for New Frame
INFO | 6721 | eklem_tracker | Getting Joints Dict
INFO | 6721 | angle_calculator | Getting Angle Dict
INFO | 6748 | keypoint | Frame Saved.





INFO | 6752 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6753 | color_detetor | Filtering Done & Mask Created
INFO | 6754 | color_detetor | 8 Points Detected on the Image
INFO | 6754 | eklem_tracker | Results Matched for New Frame
INFO | 6754 | eklem_tracker | Getting Joints Dict
INFO | 6754 | angle_calculator | Getting Angle Dict
INFO | 6788 | keypoint | Frame Saved.





INFO | 6792 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6794 | color_detetor | Filtering Done & Mask Created
INFO | 6794 | color_detetor | 8 Points Detected on the Image
INFO | 6794 | eklem_tracker | Results Matched for New Frame
INFO | 6794 | eklem_tracker | Getting Joints Dict
INFO | 6794 | angle_calculator | Getting Angle Dict
INFO | 6808 | keypoint | Frame Saved.





INFO | 6812 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6815 | color_detetor | Filtering Done & Mask Created
INFO | 6815 | color_detetor | 8 Points Detected on the Image
INFO | 6816 | eklem_tracker | Results Matched for New Frame
INFO | 6816 | eklem_tracker | Getting Joints Dict
INFO | 6816 | angle_calculator | Getting Angle Dict
INFO | 6825 | keypoint | Frame Saved.





INFO | 6829 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6831 | color_detetor | Filtering Done & Mask Created
INFO | 6831 | color_detetor | 8 Points Detected on the Image
INFO | 6831 | eklem_tracker | Results Matched for New Frame
INFO | 6831 | eklem_tracker | Getting Joints Dict
INFO | 6831 | angle_calculator | Getting Angle Dict
INFO | 6839 | keypoint | Frame Saved.





INFO | 6843 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6845 | color_detetor | Filtering Done & Mask Created
INFO | 6845 | color_detetor | 8 Points Detected on the Image
INFO | 6845 | eklem_tracker | Results Matched for New Frame
INFO | 6845 | eklem_tracker | Getting Joints Dict
INFO | 6845 | angle_calculator | Getting Angle Dict
INFO | 6868 | keypoint | Frame Saved.





INFO | 6872 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6874 | color_detetor | Filtering Done & Mask Created
INFO | 6874 | color_detetor | 8 Points Detected on the Image
INFO | 6874 | eklem_tracker | Results Matched for New Frame
INFO | 6874 | eklem_tracker | Getting Joints Dict
INFO | 6874 | angle_calculator | Getting Angle Dict
INFO | 6883 | keypoint | Frame Saved.





INFO | 6887 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6889 | color_detetor | Filtering Done & Mask Created
INFO | 6890 | color_detetor | 8 Points Detected on the Image
INFO | 6890 | eklem_tracker | Results Matched for New Frame
INFO | 6890 | eklem_tracker | Getting Joints Dict
INFO | 6890 | angle_calculator | Getting Angle Dict
INFO | 6899 | keypoint | Frame Saved.





INFO | 6903 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6905 | color_detetor | Filtering Done & Mask Created
INFO | 6905 | color_detetor | 8 Points Detected on the Image
INFO | 6905 | eklem_tracker | Results Matched for New Frame
INFO | 6905 | eklem_tracker | Getting Joints Dict
INFO | 6905 | angle_calculator | Getting Angle Dict
INFO | 6915 | keypoint | Frame Saved.





INFO | 6919 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6921 | color_detetor | Filtering Done & Mask Created
INFO | 6922 | color_detetor | 8 Points Detected on the Image
INFO | 6922 | eklem_tracker | Results Matched for New Frame
INFO | 6922 | eklem_tracker | Getting Joints Dict
INFO | 6922 | angle_calculator | Getting Angle Dict
INFO | 6931 | keypoint | Frame Saved.





INFO | 6934 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6936 | color_detetor | Filtering Done & Mask Created
INFO | 6936 | color_detetor | 8 Points Detected on the Image
INFO | 6936 | eklem_tracker | Results Matched for New Frame
INFO | 6936 | eklem_tracker | Getting Joints Dict
INFO | 6936 | angle_calculator | Getting Angle Dict
INFO | 6946 | keypoint | Frame Saved.





INFO | 6950 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6952 | color_detetor | Filtering Done & Mask Created
INFO | 6953 | color_detetor | 8 Points Detected on the Image
INFO | 6953 | eklem_tracker | Results Matched for New Frame
INFO | 6953 | eklem_tracker | Getting Joints Dict
INFO | 6953 | angle_calculator | Getting Angle Dict
INFO | 6962 | keypoint | Frame Saved.





INFO | 6966 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6968 | color_detetor | Filtering Done & Mask Created
INFO | 6969 | color_detetor | 8 Points Detected on the Image
INFO | 6969 | eklem_tracker | Results Matched for New Frame
INFO | 6969 | eklem_tracker | Getting Joints Dict
INFO | 6969 | angle_calculator | Getting Angle Dict
INFO | 6978 | keypoint | Frame Saved.





INFO | 6982 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6984 | color_detetor | Filtering Done & Mask Created
INFO | 6985 | color_detetor | 8 Points Detected on the Image
INFO | 6985 | eklem_tracker | Results Matched for New Frame
INFO | 6985 | eklem_tracker | Getting Joints Dict
INFO | 6985 | angle_calculator | Getting Angle Dict
INFO | 6996 | keypoint | Frame Saved.





INFO | 7000 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7002 | color_detetor | Filtering Done & Mask Created
INFO | 7002 | color_detetor | 8 Points Detected on the Image
INFO | 7002 | eklem_tracker | Results Matched for New Frame
INFO | 7002 | eklem_tracker | Getting Joints Dict
INFO | 7002 | angle_calculator | Getting Angle Dict
INFO | 7010 | keypoint | Frame Saved.





INFO | 7014 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7016 | color_detetor | Filtering Done & Mask Created
INFO | 7017 | color_detetor | 8 Points Detected on the Image
INFO | 7017 | eklem_tracker | Results Matched for New Frame
INFO | 7017 | eklem_tracker | Getting Joints Dict
INFO | 7017 | angle_calculator | Getting Angle Dict
INFO | 7025 | keypoint | Frame Saved.





INFO | 7029 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7031 | color_detetor | Filtering Done & Mask Created
INFO | 7031 | color_detetor | 8 Points Detected on the Image
INFO | 7031 | eklem_tracker | Results Matched for New Frame
INFO | 7032 | eklem_tracker | Getting Joints Dict
INFO | 7032 | angle_calculator | Getting Angle Dict
INFO | 7040 | keypoint | Frame Saved.





INFO | 7044 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7046 | color_detetor | Filtering Done & Mask Created
INFO | 7047 | color_detetor | 8 Points Detected on the Image
INFO | 7047 | eklem_tracker | Results Matched for New Frame
INFO | 7047 | eklem_tracker | Getting Joints Dict
INFO | 7047 | angle_calculator | Getting Angle Dict
INFO | 7057 | keypoint | Frame Saved.





INFO | 7061 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7062 | color_detetor | Filtering Done & Mask Created
INFO | 7063 | color_detetor | 8 Points Detected on the Image
INFO | 7063 | eklem_tracker | Results Matched for New Frame
INFO | 7063 | eklem_tracker | Getting Joints Dict
INFO | 7063 | angle_calculator | Getting Angle Dict
INFO | 7072 | keypoint | Frame Saved.





INFO | 7076 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7078 | color_detetor | Filtering Done & Mask Created
INFO | 7079 | color_detetor | 8 Points Detected on the Image
INFO | 7079 | eklem_tracker | Results Matched for New Frame
INFO | 7079 | eklem_tracker | Getting Joints Dict
INFO | 7079 | angle_calculator | Getting Angle Dict
INFO | 7088 | keypoint | Frame Saved.





INFO | 7092 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7094 | color_detetor | Filtering Done & Mask Created
INFO | 7095 | color_detetor | 8 Points Detected on the Image
INFO | 7095 | eklem_tracker | Results Matched for New Frame
INFO | 7095 | eklem_tracker | Getting Joints Dict
INFO | 7095 | angle_calculator | Getting Angle Dict
INFO | 7104 | keypoint | Frame Saved.





INFO | 7109 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7111 | color_detetor | Filtering Done & Mask Created
INFO | 7111 | color_detetor | 8 Points Detected on the Image
INFO | 7111 | eklem_tracker | Results Matched for New Frame
INFO | 7111 | eklem_tracker | Getting Joints Dict
INFO | 7111 | angle_calculator | Getting Angle Dict
INFO | 7120 | keypoint | Frame Saved.





INFO | 7124 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7126 | color_detetor | Filtering Done & Mask Created
INFO | 7126 | color_detetor | 8 Points Detected on the Image
INFO | 7126 | eklem_tracker | Results Matched for New Frame
INFO | 7127 | eklem_tracker | Getting Joints Dict
INFO | 7127 | angle_calculator | Getting Angle Dict
INFO | 7136 | keypoint | Frame Saved.





INFO | 7141 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7143 | color_detetor | Filtering Done & Mask Created
INFO | 7143 | color_detetor | 8 Points Detected on the Image
INFO | 7143 | eklem_tracker | Results Matched for New Frame
INFO | 7144 | eklem_tracker | Getting Joints Dict
INFO | 7144 | angle_calculator | Getting Angle Dict
INFO | 7152 | keypoint | Frame Saved.





INFO | 7156 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7158 | color_detetor | Filtering Done & Mask Created
INFO | 7159 | color_detetor | 8 Points Detected on the Image
INFO | 7159 | eklem_tracker | Results Matched for New Frame
INFO | 7159 | eklem_tracker | Getting Joints Dict
INFO | 7159 | angle_calculator | Getting Angle Dict
INFO | 7168 | keypoint | Frame Saved.





INFO | 7172 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7174 | color_detetor | Filtering Done & Mask Created
INFO | 7174 | color_detetor | 8 Points Detected on the Image
INFO | 7175 | eklem_tracker | Results Matched for New Frame
INFO | 7175 | eklem_tracker | Getting Joints Dict
INFO | 7175 | angle_calculator | Getting Angle Dict
INFO | 7186 | keypoint | Frame Saved.





INFO | 7190 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7192 | color_detetor | Filtering Done & Mask Created
INFO | 7192 | color_detetor | 8 Points Detected on the Image
INFO | 7192 | eklem_tracker | Results Matched for New Frame
INFO | 7192 | eklem_tracker | Getting Joints Dict
INFO | 7192 | angle_calculator | Getting Angle Dict
INFO | 7215 | keypoint | Frame Saved.





INFO | 7219 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7221 | color_detetor | Filtering Done & Mask Created
INFO | 7222 | color_detetor | 8 Points Detected on the Image
INFO | 7222 | eklem_tracker | Results Matched for New Frame
INFO | 7222 | eklem_tracker | Getting Joints Dict
INFO | 7222 | angle_calculator | Getting Angle Dict
INFO | 7231 | keypoint | Frame Saved.





INFO | 7235 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7237 | color_detetor | Filtering Done & Mask Created
INFO | 7237 | color_detetor | 8 Points Detected on the Image
INFO | 7237 | eklem_tracker | Results Matched for New Frame
INFO | 7237 | eklem_tracker | Getting Joints Dict
INFO | 7237 | angle_calculator | Getting Angle Dict
INFO | 7247 | keypoint | Frame Saved.





INFO | 7251 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7253 | color_detetor | Filtering Done & Mask Created
INFO | 7254 | color_detetor | 8 Points Detected on the Image
INFO | 7254 | eklem_tracker | Results Matched for New Frame
INFO | 7254 | eklem_tracker | Getting Joints Dict
INFO | 7254 | angle_calculator | Getting Angle Dict
INFO | 7262 | keypoint | Frame Saved.





INFO | 7266 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7268 | color_detetor | Filtering Done & Mask Created
INFO | 7268 | color_detetor | 8 Points Detected on the Image
INFO | 7268 | eklem_tracker | Results Matched for New Frame
INFO | 7269 | eklem_tracker | Getting Joints Dict
INFO | 7269 | angle_calculator | Getting Angle Dict
INFO | 7277 | keypoint | Frame Saved.





INFO | 7281 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7283 | color_detetor | Filtering Done & Mask Created
INFO | 7284 | color_detetor | 8 Points Detected on the Image
INFO | 7284 | eklem_tracker | Results Matched for New Frame
INFO | 7284 | eklem_tracker | Getting Joints Dict
INFO | 7284 | angle_calculator | Getting Angle Dict
INFO | 7293 | keypoint | Frame Saved.





INFO | 7297 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 7299 | color_detetor | Filtering Done & Mask Created
INFO | 7299 | color_detetor | 8 Points Detected on the Image
INFO | 7299 | eklem_tracker | Results Matched for New Frame
INFO | 7299 | eklem_tracker | Getting Joints Dict
INFO | 7299 | angle_calculator | Getting Angle Dict
INFO | 7308 | keypoint | Frame Saved.





