INFO | 348 | keypoint | Camera Started: yesil-el.mp4
INFO | 365 | keypoint | Resolution H: 1080, W: 1920. Writer Object Created with the Name: yesil-el-resized-output.mp4.
INFO | 366 | keypoint | Filtering Values Set. Hue Min: 27, Saturation Min: 51, Value Min: 32, Hue Max: 88, Saturation Max: 255, Value Max: 222
INFO | 1671 | eklem_tracker | isaret_uc Has Been Created. Coordinates: x: 385, y: 282
INFO | 2256 | eklem_tracker | isaret_DIP Has Been Created. Coordinates: x: 442, y: 234
INFO | 2815 | eklem_tracker | isaret_PIP Has Been Created. Coordinates: x: 471, y: 183
INFO | 3351 | eklem_tracker | isaret_MP Has Been Created. Coordinates: x: 580, y: 223
INFO | 3887 | eklem_tracker | CMC Has Been Created. Coordinates: x: 687, y: 334
INFO | 4591 | eklem_tracker | bas_PIP Has Been Created. Coordinates: x: 582, y: 380
INFO | 4991 | eklem_tracker | bas_DIP Has Been Created. Coordinates: x: 485, y: 395
INFO | 5480 | eklem_tracker | bas_uc Has Been Created. Coordinates: x: 415, y: 392
INFO | 5480 | keypoint | Starting Loop For video. 



INFO | 5484 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5486 | color_detetor | Filtering Done & Mask Created
INFO | 5487 | color_detetor | 8 Points Detected on the Image
INFO | 5846 | eklem_tracker | Results Matched for New Frame
INFO | 5846 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 5846 | eklem_tracker | Getting Joints Dict
INFO | 5846 | angle_calculator | Getting Angle Dict
INFO | 5846 | keypoint | Angles & Lines Are on the Image
INFO | 5859 | keypoint | Frame Saved.





INFO | 5863 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 5865 | color_detetor | Filtering Done & Mask Created
INFO | 5866 | color_detetor | 8 Points Detected on the Image
INFO | 6002 | eklem_tracker | Results Matched for New Frame
INFO | 6002 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6002 | eklem_tracker | Getting Joints Dict
INFO | 6002 | angle_calculator | Getting Angle Dict
INFO | 6002 | keypoint | Angles & Lines Are on the Image
INFO | 6016 | keypoint | Frame Saved.





INFO | 6020 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6021 | color_detetor | Filtering Done & Mask Created
INFO | 6022 | color_detetor | 8 Points Detected on the Image
INFO | 6022 | eklem_tracker | Results Matched for New Frame
INFO | 6022 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6022 | eklem_tracker | Getting Joints Dict
INFO | 6023 | angle_calculator | Getting Angle Dict
INFO | 6023 | keypoint | Angles & Lines Are on the Image
INFO | 6047 | keypoint | Frame Saved.





INFO | 6051 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6053 | color_detetor | Filtering Done & Mask Created
INFO | 6053 | color_detetor | 8 Points Detected on the Image
INFO | 6053 | eklem_tracker | Results Matched for New Frame
INFO | 6054 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6054 | eklem_tracker | Getting Joints Dict
INFO | 6054 | angle_calculator | Getting Angle Dict
INFO | 6054 | keypoint | Angles & Lines Are on the Image
INFO | 6062 | keypoint | Frame Saved.





INFO | 6066 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6067 | color_detetor | Filtering Done & Mask Created
INFO | 6068 | color_detetor | 8 Points Detected on the Image
INFO | 6068 | eklem_tracker | Results Matched for New Frame
INFO | 6068 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6068 | eklem_tracker | Getting Joints Dict
INFO | 6068 | angle_calculator | Getting Angle Dict
INFO | 6068 | keypoint | Angles & Lines Are on the Image
INFO | 6098 | keypoint | Frame Saved.





INFO | 6104 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6106 | color_detetor | Filtering Done & Mask Created
INFO | 6107 | color_detetor | 8 Points Detected on the Image
INFO | 6107 | eklem_tracker | Results Matched for New Frame
INFO | 6108 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6108 | eklem_tracker | Getting Joints Dict
INFO | 6108 | angle_calculator | Getting Angle Dict
INFO | 6108 | keypoint | Angles & Lines Are on the Image
INFO | 6117 | keypoint | Frame Saved.





INFO | 6122 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6123 | color_detetor | Filtering Done & Mask Created
INFO | 6124 | color_detetor | 8 Points Detected on the Image
INFO | 6124 | eklem_tracker | Results Matched for New Frame
INFO | 6124 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6124 | eklem_tracker | Getting Joints Dict
INFO | 6124 | angle_calculator | Getting Angle Dict
INFO | 6124 | keypoint | Angles & Lines Are on the Image
INFO | 6139 | keypoint | Frame Saved.





INFO | 6144 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6145 | color_detetor | Filtering Done & Mask Created
INFO | 6146 | color_detetor | 8 Points Detected on the Image
INFO | 6146 | eklem_tracker | Results Matched for New Frame
INFO | 6146 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6146 | eklem_tracker | Getting Joints Dict
INFO | 6146 | angle_calculator | Getting Angle Dict
INFO | 6146 | keypoint | Angles & Lines Are on the Image
INFO | 6155 | keypoint | Frame Saved.





INFO | 6159 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6161 | color_detetor | Filtering Done & Mask Created
INFO | 6161 | color_detetor | 8 Points Detected on the Image
INFO | 6162 | eklem_tracker | Results Matched for New Frame
INFO | 6162 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6162 | eklem_tracker | Getting Joints Dict
INFO | 6162 | angle_calculator | Getting Angle Dict
INFO | 6162 | keypoint | Angles & Lines Are on the Image
INFO | 6171 | keypoint | Frame Saved.





INFO | 6175 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6177 | color_detetor | Filtering Done & Mask Created
INFO | 6178 | color_detetor | 8 Points Detected on the Image
INFO | 6178 | eklem_tracker | Results Matched for New Frame
INFO | 6178 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6178 | eklem_tracker | Getting Joints Dict
INFO | 6178 | angle_calculator | Getting Angle Dict
INFO | 6178 | keypoint | Angles & Lines Are on the Image
INFO | 6187 | keypoint | Frame Saved.





INFO | 6191 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6193 | color_detetor | Filtering Done & Mask Created
INFO | 6193 | color_detetor | 8 Points Detected on the Image
INFO | 6194 | eklem_tracker | Results Matched for New Frame
INFO | 6194 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6194 | eklem_tracker | Getting Joints Dict
INFO | 6194 | angle_calculator | Getting Angle Dict
INFO | 6194 | keypoint | Angles & Lines Are on the Image
INFO | 6203 | keypoint | Frame Saved.





INFO | 6207 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6209 | color_detetor | Filtering Done & Mask Created
INFO | 6210 | color_detetor | 8 Points Detected on the Image
INFO | 6210 | eklem_tracker | Results Matched for New Frame
INFO | 6210 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6210 | eklem_tracker | Getting Joints Dict
INFO | 6210 | angle_calculator | Getting Angle Dict
INFO | 6210 | keypoint | Angles & Lines Are on the Image
INFO | 6219 | keypoint | Frame Saved.





INFO | 6223 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6225 | color_detetor | Filtering Done & Mask Created
INFO | 6226 | color_detetor | 8 Points Detected on the Image
INFO | 6226 | eklem_tracker | Results Matched for New Frame
INFO | 6226 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6226 | eklem_tracker | Getting Joints Dict
INFO | 6226 | angle_calculator | Getting Angle Dict
INFO | 6226 | keypoint | Angles & Lines Are on the Image
INFO | 6237 | keypoint | Frame Saved.





INFO | 6241 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6242 | color_detetor | Filtering Done & Mask Created
INFO | 6243 | color_detetor | 8 Points Detected on the Image
INFO | 6243 | eklem_tracker | Results Matched for New Frame
INFO | 6243 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6243 | eklem_tracker | Getting Joints Dict
INFO | 6244 | angle_calculator | Getting Angle Dict
INFO | 6244 | keypoint | Angles & Lines Are on the Image
INFO | 6277 | keypoint | Frame Saved.





INFO | 6284 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6285 | color_detetor | Filtering Done & Mask Created
INFO | 6286 | color_detetor | 8 Points Detected on the Image
INFO | 6286 | eklem_tracker | Results Matched for New Frame
INFO | 6286 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6286 | eklem_tracker | Getting Joints Dict
INFO | 6286 | angle_calculator | Getting Angle Dict
INFO | 6286 | keypoint | Angles & Lines Are on the Image
INFO | 6299 | keypoint | Frame Saved.





INFO | 6303 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6305 | color_detetor | Filtering Done & Mask Created
INFO | 6306 | color_detetor | 8 Points Detected on the Image
INFO | 6306 | eklem_tracker | Results Matched for New Frame
INFO | 6306 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6306 | eklem_tracker | Getting Joints Dict
INFO | 6306 | angle_calculator | Getting Angle Dict
INFO | 6306 | keypoint | Angles & Lines Are on the Image
INFO | 6318 | keypoint | Frame Saved.





INFO | 6321 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6322 | color_detetor | Filtering Done & Mask Created
INFO | 6324 | color_detetor | 8 Points Detected on the Image
INFO | 6324 | eklem_tracker | Results Matched for New Frame
INFO | 6324 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6324 | eklem_tracker | Getting Joints Dict
INFO | 6324 | angle_calculator | Getting Angle Dict
INFO | 6324 | keypoint | Angles & Lines Are on the Image
INFO | 6332 | keypoint | Frame Saved.





INFO | 6336 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6338 | color_detetor | Filtering Done & Mask Created
INFO | 6338 | color_detetor | 8 Points Detected on the Image
INFO | 6338 | eklem_tracker | Results Matched for New Frame
INFO | 6339 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6339 | eklem_tracker | Getting Joints Dict
INFO | 6339 | angle_calculator | Getting Angle Dict
INFO | 6339 | keypoint | Angles & Lines Are on the Image
INFO | 6360 | keypoint | Frame Saved.





INFO | 6364 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6366 | color_detetor | Filtering Done & Mask Created
INFO | 6366 | color_detetor | 8 Points Detected on the Image
INFO | 6366 | eklem_tracker | Results Matched for New Frame
INFO | 6367 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6367 | eklem_tracker | Getting Joints Dict
INFO | 6367 | angle_calculator | Getting Angle Dict
INFO | 6367 | keypoint | Angles & Lines Are on the Image
INFO | 6376 | keypoint | Frame Saved.





INFO | 6380 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6381 | color_detetor | Filtering Done & Mask Created
INFO | 6382 | color_detetor | 8 Points Detected on the Image
INFO | 6382 | eklem_tracker | Results Matched for New Frame
INFO | 6382 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6382 | eklem_tracker | Getting Joints Dict
INFO | 6383 | angle_calculator | Getting Angle Dict
INFO | 6383 | keypoint | Angles & Lines Are on the Image
INFO | 6392 | keypoint | Frame Saved.





INFO | 6396 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6397 | color_detetor | Filtering Done & Mask Created
INFO | 6398 | color_detetor | 8 Points Detected on the Image
INFO | 6398 | eklem_tracker | Results Matched for New Frame
INFO | 6399 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6399 | eklem_tracker | Getting Joints Dict
INFO | 6399 | angle_calculator | Getting Angle Dict
INFO | 6399 | keypoint | Angles & Lines Are on the Image
INFO | 6408 | keypoint | Frame Saved.





INFO | 6412 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6414 | color_detetor | Filtering Done & Mask Created
INFO | 6415 | color_detetor | 8 Points Detected on the Image
INFO | 6415 | eklem_tracker | Results Matched for New Frame
INFO | 6415 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6415 | eklem_tracker | Getting Joints Dict
INFO | 6415 | angle_calculator | Getting Angle Dict
INFO | 6415 | keypoint | Angles & Lines Are on the Image
INFO | 6424 | keypoint | Frame Saved.





INFO | 6428 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6430 | color_detetor | Filtering Done & Mask Created
INFO | 6431 | color_detetor | 8 Points Detected on the Image
INFO | 6431 | eklem_tracker | Results Matched for New Frame
INFO | 6431 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6431 | eklem_tracker | Getting Joints Dict
INFO | 6431 | angle_calculator | Getting Angle Dict
INFO | 6431 | keypoint | Angles & Lines Are on the Image
INFO | 6440 | keypoint | Frame Saved.





INFO | 6444 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6446 | color_detetor | Filtering Done & Mask Created
INFO | 6447 | color_detetor | 8 Points Detected on the Image
INFO | 6447 | eklem_tracker | Results Matched for New Frame
INFO | 6447 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 6447 | eklem_tracker | Getting Joints Dict
INFO | 6447 | angle_calculator | Getting Angle Dict
INFO | 6447 | keypoint | Angles & Lines Are on the Image
INFO | 6456 | keypoint | Frame Saved.





INFO | 6460 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 6462 | color_detetor | Filtering Done & Mask Created
INFO | 6463 | color_detetor | 8 Points Detected on the Image
