INFO | 321 | keypoint | Camera Started: mavi-el-resized.mp4
INFO | 339 | keypoint | Resolution H: 720, W: 1280. Writer Object Created with the Name: mavi-el-resized-output.mp4.
INFO | 339 | keypoint | Filtering Values Set. Hue Min: 93, Saturation Min: 44, Value Min: 38, Hue Max: 170, Saturation Max: 232, Value Max: 255
INFO | 1287 | eklem_tracker | isaret_uc Has Been Created. Coordinates: x: 471, y: 285
INFO | 1607 | eklem_tracker | isaret_DIP Has Been Created. Coordinates: x: 545, y: 272
INFO | 1894 | eklem_tracker | isaret_PIP Has Been Created. Coordinates: x: 590, y: 247
INFO | 2598 | eklem_tracker | isaret_MP Has Been Created. Coordinates: x: 712, y: 301
INFO | 2983 | eklem_tracker | CMC Has Been Created. Coordinates: x: 814, y: 426
INFO | 3383 | eklem_tracker | bas_PIP Has Been Created. Coordinates: x: 698, y: 442
INFO | 3750 | eklem_tracker | bas_DIP Has Been Created. Coordinates: x: 577, y: 442
INFO | 4111 | eklem_tracker | bas_uc Has Been Created. Coordinates: x: 490, y: 442
INFO | 4112 | keypoint | Starting Loop For video. 



INFO | 4114 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4116 | color_detetor | Filtering Done & Mask Created
INFO | 4116 | color_detetor | 9 Points Detected on the Image
INFO | 4465 | eklem_tracker | Results Matched for New Frame
INFO | 4465 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4465 | eklem_tracker | Getting Joints Dict
INFO | 4465 | angle_calculator | Getting Angle Dict
INFO | 4465 | keypoint | Angles & Lines Are on the Image
INFO | 4474 | keypoint | Frame Saved.





INFO | 4476 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4478 | color_detetor | Filtering Done & Mask Created
INFO | 4479 | color_detetor | 9 Points Detected on the Image
INFO | 4616 | eklem_tracker | Results Matched for New Frame
INFO | 4616 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4616 | eklem_tracker | Getting Joints Dict
INFO | 4617 | angle_calculator | Getting Angle Dict
INFO | 4617 | keypoint | Angles & Lines Are on the Image
INFO | 4637 | keypoint | Frame Saved.





INFO | 4639 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4641 | color_detetor | Filtering Done & Mask Created
INFO | 4642 | color_detetor | 9 Points Detected on the Image
INFO | 4642 | eklem_tracker | Results Matched for New Frame
INFO | 4642 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4642 | eklem_tracker | Getting Joints Dict
INFO | 4642 | angle_calculator | Getting Angle Dict
INFO | 4642 | keypoint | Angles & Lines Are on the Image
INFO | 4649 | keypoint | Frame Saved.





INFO | 4651 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4653 | color_detetor | Filtering Done & Mask Created
INFO | 4653 | color_detetor | 9 Points Detected on the Image
INFO | 4654 | eklem_tracker | Results Matched for New Frame
INFO | 4654 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4654 | eklem_tracker | Getting Joints Dict
INFO | 4654 | angle_calculator | Getting Angle Dict
INFO | 4654 | keypoint | Angles & Lines Are on the Image
INFO | 4667 | keypoint | Frame Saved.





INFO | 4670 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4671 | color_detetor | Filtering Done & Mask Created
INFO | 4672 | color_detetor | 9 Points Detected on the Image
INFO | 4672 | eklem_tracker | Results Matched for New Frame
INFO | 4672 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4672 | eklem_tracker | Getting Joints Dict
INFO | 4672 | angle_calculator | Getting Angle Dict
INFO | 4672 | keypoint | Angles & Lines Are on the Image
INFO | 4684 | keypoint | Frame Saved.





INFO | 4687 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4689 | color_detetor | Filtering Done & Mask Created
INFO | 4689 | color_detetor | 9 Points Detected on the Image
INFO | 4689 | eklem_tracker | Results Matched for New Frame
INFO | 4689 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4689 | eklem_tracker | Getting Joints Dict
INFO | 4689 | angle_calculator | Getting Angle Dict
INFO | 4689 | keypoint | Angles & Lines Are on the Image
INFO | 4700 | keypoint | Frame Saved.





INFO | 4703 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4704 | color_detetor | Filtering Done & Mask Created
INFO | 4705 | color_detetor | 9 Points Detected on the Image
INFO | 4705 | eklem_tracker | Results Matched for New Frame
INFO | 4705 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4705 | eklem_tracker | Getting Joints Dict
INFO | 4705 | angle_calculator | Getting Angle Dict
INFO | 4705 | keypoint | Angles & Lines Are on the Image
INFO | 4715 | keypoint | Frame Saved.





INFO | 4718 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4720 | color_detetor | Filtering Done & Mask Created
INFO | 4720 | color_detetor | 9 Points Detected on the Image
INFO | 4720 | eklem_tracker | Results Matched for New Frame
INFO | 4721 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4721 | eklem_tracker | Getting Joints Dict
INFO | 4721 | angle_calculator | Getting Angle Dict
INFO | 4721 | keypoint | Angles & Lines Are on the Image
INFO | 4731 | keypoint | Frame Saved.





INFO | 4733 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4735 | color_detetor | Filtering Done & Mask Created
INFO | 4736 | color_detetor | 10 Points Detected on the Image
INFO | 4736 | eklem_tracker | Results Matched for New Frame
INFO | 4736 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4736 | eklem_tracker | Getting Joints Dict
INFO | 4736 | angle_calculator | Getting Angle Dict
INFO | 4736 | keypoint | Angles & Lines Are on the Image
INFO | 4746 | keypoint | Frame Saved.





INFO | 4749 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4750 | color_detetor | Filtering Done & Mask Created
