INFO | 319 | keypoint | Camera Started: mavi-el-resized.mp4
INFO | 336 | keypoint | Resolution H: 720, W: 1280. Writer Object Created with the Name: mavi-el-resized-output.mp4.
INFO | 336 | keypoint | Filtering Values Set. Hue Min: 93, Saturation Min: 44, Value Min: 38, Hue Max: 170, Saturation Max: 232, Value Max: 255
INFO | 1196 | eklem_tracker | isaret_uc Has Been Created. Coordinates: x: 465, y: 281
INFO | 1540 | eklem_tracker | isaret_DIP Has Been Created. Coordinates: x: 549, y: 264
INFO | 1940 | eklem_tracker | isaret_PIP Has Been Created. Coordinates: x: 592, y: 245
INFO | 2420 | eklem_tracker | isaret_MP Has Been Created. Coordinates: x: 715, y: 296
INFO | 2844 | eklem_tracker | CMC Has Been Created. Coordinates: x: 812, y: 435
INFO | 3197 | eklem_tracker | bas_PIP Has Been Created. Coordinates: x: 670, y: 461
INFO | 3588 | eklem_tracker | bas_DIP Has Been Created. Coordinates: x: 570, y: 454
INFO | 3957 | eklem_tracker | bas_uc Has Been Created. Coordinates: x: 492, y: 454
INFO | 3957 | keypoint | Starting Loop For video. 



INFO | 3959 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 3961 | color_detetor | Filtering Done & Mask Created
INFO | 3962 | color_detetor | 9 Points Detected on the Image
INFO | 4306 | eklem_tracker | Results Matched for New Frame
INFO | 4307 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4307 | eklem_tracker | Getting Joints Dict
INFO | 4307 | angle_calculator | Getting Angle Dict
INFO | 4307 | keypoint | Angles & Lines Are on the Image
INFO | 4316 | keypoint | Frame Saved.





INFO | 4318 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4320 | color_detetor | Filtering Done & Mask Created
INFO | 4321 | color_detetor | 9 Points Detected on the Image
INFO | 4457 | eklem_tracker | Results Matched for New Frame
INFO | 4458 | eklem_tracker | Joint Points & Names Now Are on the Frame
INFO | 4458 | eklem_tracker | Getting Joints Dict
INFO | 4458 | angle_calculator | Getting Angle Dict
INFO | 4458 | keypoint | Angles & Lines Are on the Image
INFO | 4471 | keypoint | Frame Saved.





INFO | 4473 | keypoint | Frame read and resized to (720, 1280, 3).
INFO | 4475 | color_detetor | Filtering Done & Mask Created
